step,q5,m_t,m_id,px,py,pz,qx,qy,qz,qw
8,-0.3309523809523809,f,1,0.05330142038518734,0.07458314999667083,0.8907720045609909,0.0,0.0,0.0,1
8,-0.3309523809523809,f,2,0.10775594485889782,0.06275695965506815,0.8859788374467328,0.0,0.0,0.0,1
8,-0.3309523809523809,f,3,0.10435781010714446,0.14898540080677372,0.8784111244895242,0.0,0.0,0.0,1
8,-0.3309523809523809,m,112,0.1389069727683554,0.06275221844108739,0.9152671658262918,-0.14827027281215274,-0.6137156896869149,0.7748279249513247,-0.03179096016084828
9,-0.19857142857142862,f,0,0.13936202765570746,0.0626481431749132,0.9151976806640624,0.0,0.0,0.0,1
9,-0.19857142857142862,f,1,0.05330510576036241,0.07458089667426217,0.8907604654947914,0.0,0.0,0.0,1
9,-0.19857142857142862,f,2,0.10775935957166881,0.06275537423027888,0.8859711574978297,0.0,0.0,0.0,1
9,-0.19857142857142862,f,3,0.1021153249104818,0.15063405558268222,0.8796733561197916,0.0,0.0,0.0,1
9,-0.19857142857142862,m,112,0.13890860701580435,0.0627518031061912,0.9152613886619098,-0.14829350689358922,-0.6137083479358144,0.7748282485462763,-0.0318164225173784
10,-0.06619047619047613,f,0,0.13936441252952403,0.06264823443390602,0.9152008113417515,0.0,0.0,0.0,1
10,-0.06619047619047613,f,1,0.05330797621261242,0.07458016630660656,0.8907637101994006,0.0,0.0,0.0,1
10,-0.06619047619047613,f,2,0.10776375721776205,0.06275468010126158,0.8859735604219658,0.0,0.0,0.0,1
10,-0.06619047619047613,f,3,0.09973422791237056,0.15195377296625184,0.8810676056617915,0.0,0.0,0.0,1
10,-0.06619047619047613,m,112,0.1389116245191925,0.06275194565130739,0.9152647069814256,-0.1482954948847649,-0.6137101514804132,0.7748260392136708,-0.03182617041408118
11,0.06619047619047636,f,0,0.13935828993055555,0.06264874615139432,0.9152135036892363,0.0,0.0,0.0,1
11,0.06619047619047636,f,1,0.053302921125623924,0.07457918023003472,0.8907671766493054,0.0,0.0,0.0,1
11,0.06619047619047636,f,2,0.10775811801486544,0.06275478083292643,0.8859847737630205,0.0,0.0,0.0,1
11,0.06619047619047636,f,3,0.09724744923909504,0.1529063039143881,0.8825593736436629,0.0,0.0,0.0,1
11,0.06619047619047636,m,112,0.13890438500229196,0.062752612989776,0.9152777336276303,-0.1483359359656723,-0.6136934905034119,0.7748298653940889,-0.03186580468629106
12,0.19857142857142862,f,0,0.13936218363444014,0.06264794981214734,0.9152032348632814,0.0,0.0,0.0,1
12,0.19857142857142862,f,1,0.05330631679958769,0.07457873213026257,0.8907592054578993,0.0,0.0,0.0,1
12,0.19857142857142862,f,2,0.10776070183648007,0.06275156521267362,0.8859648803710938,0.0,0.0,0.0,1
12,0.19857142857142862,f,3,0.09448837297227648,0.1539486531575521,0.8846774224175346,0.0,0.0,0.0,1
12,0.19857142857142862,m,112,0.13890816295390226,0.06274989638036611,0.9152637715242349,-0.1483214291739346,-0.6136928540879004,0.7748339808509612,-0.031845511581710784
13,0.3309523809523809,f,0,0.13936288883375084,0.06264779480643892,0.9151952514648438,0.0,0.0,0.0,1
13,0.3309523809523809,f,1,0.05330733266084091,0.07457742176885192,0.8907550460152008,0.0,0.0,0.0,1
13,0.3309523809523809,f,2,0.10776171543287194,0.06275325219527535,0.8859695089588995,0.0,0.0,0.0,1
13,0.3309523809523809,f,3,0.09208532582158627,0.15380948075004244,0.8859878208326257,0.0,0.0,0.0,1
13,0.3309523809523809,m,112,0.13890957984145808,0.06275136348179407,0.915260402134487,-0.14830045820071275,-0.6137040889824966,0.7748291315784845,-0.03184465608157894
14,0.4633333333333334,f,0,0.13936150987413193,0.06265206943088107,0.9151967258029513,0.0,0.0,0.0,1
14,0.4633333333333334,f,1,0.053303400251600484,0.07458219197591147,0.890763917371962,0.0,0.0,0.0,1
14,0.4633333333333334,f,2,0.10775740865071612,0.0627581583658854,0.8859717719184025,0.0,0.0,0.0,1
14,0.4633333333333334,f,3,0.08931212531195747,0.1539946584065755,0.888279903157552,0.0,0.0,0.0,1
14,0.4633333333333334,m,112,0.13890754793128185,0.06275592220072848,0.9152615555743779,-0.14827154163093795,-0.6137032957811092,0.774836327949721,-0.03181948426957882
15,0.5957142857142859,f,0,0.1393611781908118,0.06265217183983846,0.9151919250488282,0.0,0.0,0.0,1
15,0.5957142857142859,f,1,0.05330024163619331,0.07458387739762015,0.8907677944017492,0.0,0.0,0.0,1
15,0.5957142857142859,f,2,0.10775446502022121,0.0627590789794922,0.8859706818953805,0.0,0.0,0.0,1
15,0.5957142857142859,f,3,0.08677857523379119,0.15350623056162957,0.8901372428562333,0.0,0.0,0.0,1
15,0.5957142857142859,m,112,0.13890769833934552,0.06275578074552575,0.9152565668845667,-0.14823228667619046,-0.6137157759929195,0.7748355801192228,-0.031779856284506566
16,0.7280952380952381,f,0,0.13936135694715712,0.06265094748602973,0.9151830620659723,0.0,0.0,0.0,1
16,0.7280952380952381,f,1,0.0532984453837077,0.07458489905463325,0.8907682630750872,0.0,0.0,0.0,1
16,0.7280952380952381,f,2,0.10775164184570313,0.06275964838663739,0.8859658989800346,0.0,0.0,0.0,1
16,0.7280952380952381,f,3,0.0844253690931532,0.15255387539333767,0.8917930555555558,0.0,0.0,0.0,1
16,0.7280952380952381,m,112,0.13890778272979115,0.06275476011937976,0.9152483532963969,-0.14820397530108032,-0.6137255568184963,0.7748348285775278,-0.03174131433977873
17,0.8604761904761904,f,0,0.13936129964192706,0.06264776585896811,0.9151809909396701,0.0,0.0,0.0,1
17,0.8604761904761904,f,1,0.05329454947577581,0.0745852018568251,0.8907806694878471,0.0,0.0,0.0,1
17,0.8604761904761904,f,2,0.1077466837565104,0.06275871404012044,0.8859675686306426,0.0,0.0,0.0,1
17,0.8604761904761904,f,3,0.08207711096869574,0.1516325758192274,0.8929692749023437,0.0,0.0,0.0,1
17,0.8604761904761904,m,112,0.13890779518594545,0.06275127239616549,0.9152455406967475,-0.14814725144073854,-0.6137525238284967,0.7748269398526225,-0.031677194688383856
19,1.1252380952380954,f,0,0.13935981819846413,0.06265176833759654,0.9151574984463781,0.0,0.0,0.0,1
19,1.1252380952380954,f,1,0.053286676233465016,0.07459661778536707,0.8907852561257102,0.0,0.0,0.0,1
19,1.1252380952380954,f,2,0.10773590261285956,0.06276815501126375,0.8859557536732066,0.0,0.0,0.0,1
19,1.1252380952380954,f,3,0.07807660518993033,0.14851974834095352,0.8974944513494321,0.0,0.0,0.0,1
19,1.1252380952380954,m,112,0.13890632286850288,0.06275548662458147,0.9152232254962531,-0.14804762249761363,-0.6138001130665753,0.7748132887539203,-0.031554559775057604
