step,q5,m_t,m_id,px,py,pz,qx,qy,qz,qw
4,-0.8604761904761904,m,112,0.12577050999232703,0.06251640140767,0.9404934904137434,0.07478133106509091,0.8042824145367096,-0.5859495897743255,0.06481225527964057
5,-0.728095238095238,f,0,0.1262293680826822,0.06256957643296983,0.9403470296223959,0.0,0.0,0.0,1
5,-0.728095238095238,f,1,0.03773875732421875,0.06661791619194878,0.9228879326714411,0.0,0.0,0.0,1
5,-0.728095238095238,f,2,0.09295720893012152,0.0703134285820855,0.9143523613823786,0.0,0.0,0.0,1
5,-0.728095238095238,f,3,0.0814167260064019,0.1408231065538195,0.9446070665147571,0.0,0.0,0.0,1
5,-0.728095238095238,m,112,0.12577117374965127,0.06251435595142599,0.9404960875219228,0.0747942765249092,0.8042766122245408,-0.585956254987362,0.06480906162656966
6,-0.5957142857142856,f,0,0.12622928602430558,0.06257006615532767,0.9403510620117184,0.0,0.0,0.0,1
6,-0.5957142857142856,f,1,0.03773936759101018,0.06661895446777341,0.9228841783311632,0.0,0.0,0.0,1
6,-0.5957142857142856,f,2,0.0929592256334093,0.07031336822509766,0.914353412543403,0.0,0.0,0.0,1
6,-0.5957142857142856,f,3,0.07962659318712023,0.142288619656033,0.9463326673719616,0.0,0.0,0.0,1
6,-0.5957142857142856,m,112,0.1257708371220803,0.06251434084833883,0.940499520438058,0.0748215159542786,0.8042659768087768,-0.5859643379740913,0.06483651687677726
7,-0.46333333333333326,f,0,0.12622817111545137,0.06257003038194445,0.9403580254448788,0.0,0.0,0.0,1
7,-0.46333333333333326,f,1,0.03773911590576171,0.0666189921061198,0.922887561035156,0.0,0.0,0.0,1
7,-0.46333333333333326,f,2,0.09295930803087024,0.0703129431830512,0.9143584445529515,0.0,0.0,0.0,1
7,-0.46333333333333326,f,3,0.07765685306125217,0.14342071736653647,0.9480711914062501,0.0,0.0,0.0,1
7,-0.46333333333333326,m,112,0.1257693760151766,0.0625146338793696,0.940507081323741,0.07483427905390239,0.8042557500523686,-0.5859748138309823,0.06485396473563058
8,-0.3309523809523809,f,0,0.12622689565022788,0.06256855053371853,0.9403433376736111,0.0,0.0,0.0,1
8,-0.3309523809523809,f,1,0.03774026319715713,0.0666178756713867,0.9228653103298611,0.0,0.0,0.0,1
8,-0.3309523809523809,f,2,0.09295937703450521,0.07031163821750216,0.9143378187391494,0.0,0.0,0.0,1
8,-0.3309523809523809,f,3,0.07556509060329861,0.14421030341254337,0.9497529649522568,0.0,0.0,0.0,1
8,-0.3309523809523809,m,112,0.12576913685701335,0.06251355533210598,0.9404900325852998,0.07485332981492819,0.8042399139226599,-0.5859919787028758,0.0648732669531805
9,-0.19857142857142862,f,0,0.12622873382568361,0.06256868201361764,0.940351106770833,0.0,0.0,0.0,1
9,-0.19857142857142862,f,1,0.03774028193155925,0.06661811676025392,0.9228767116970484,0.0,0.0,0.0,1
9,-0.19857142857142862,f,2,0.09296094902886284,0.07031181216769748,0.9143493828667534,0.0,0.0,0.0,1
9,-0.19857142857142862,f,3,0.0733677242702908,0.14464870334201393,0.9514760240342883,0.0,0.0,0.0,1
9,-0.19857142857142862,m,112,0.12577040831896727,0.06251344089118802,0.9404986547353322,0.07484754177333484,0.8042514405085568,-0.5859775471187454,0.06486740478159243
10,-0.06619047619047613,f,0,0.12622678053114147,0.06257160195244683,0.9403450792100697,0.0,0.0,0.0,1
10,-0.06619047619047613,f,1,0.037739319441053604,0.06662133466932509,0.9228720662434898,0.0,0.0,0.0,1
10,-0.06619047619047613,f,2,0.092959524875217,0.07031457197401259,0.9143444837782119,0.0,0.0,0.0,1
10,-0.06619047619047613,f,3,0.07113639746771919,0.14473579271104595,0.9531505221896702,0.0,0.0,0.0,1
10,-0.06619047619047613,m,112,0.12576842670051416,0.06251612939639968,0.9404947634327167,0.07485243406856273,0.8042429621298417,-0.5859885255206073,0.06486770334160262
11,0.06619047619047636,f,0,0.1262272533840603,0.06257214821709527,0.9403515177408853,0.0,0.0,0.0,1
11,0.06619047619047636,f,1,0.037739035627577036,0.06662117004394531,0.922875075954861,0.0,0.0,0.0,1
11,0.06619047619047636,f,2,0.09295960981580945,0.07031450144449869,0.91434833984375,0.0,0.0,0.0,1
11,0.06619047619047636,f,3,0.06890425889756945,0.14449405619303388,0.9547761555989585,0.0,0.0,0.0,1
11,0.06619047619047636,m,112,0.12576837220483894,0.06251707287223972,0.9404996512276785,0.07485733178504746,0.8042359668635702,-0.5859958395976915,0.06488270536312525
12,0.19857142857142862,f,0,0.12622873297797313,0.06257179616292319,0.9403495049370664,0.0,0.0,0.0,1
12,0.19857142857142862,f,1,0.03774100918240016,0.06662049458821614,0.9228735066731776,0.0,0.0,0.0,1
12,0.19857142857142862,f,2,0.09296127234564885,0.0703143551296658,0.914347768825955,0.0,0.0,0.0,1
12,0.19857142857142862,f,3,0.06667932993570963,0.14396549411349824,0.9563686794704861,0.0,0.0,0.0,1
12,0.19857142857142862,m,112,0.12577059204724364,0.06251552636282785,0.9404966281190211,0.07484812391361542,0.8042614943028634,-0.5859634061533676,0.06486982177777918
13,0.3309523809523809,f,0,0.126227911207411,0.06257128541734484,0.9403533813476561,0.0,0.0,0.0,1
13,0.3309523809523809,f,1,0.03773961393568251,0.06661926845974392,0.9228776936848958,0.0,0.0,0.0,1
13,0.3309523809523809,f,2,0.09295999399820963,0.07031383514404296,0.9143505249023437,0.0,0.0,0.0,1
13,0.3309523809523809,f,3,0.06452373453776043,0.14313407423231336,0.9578937622070312,0.0,0.0,0.0,1
13,0.3309523809523809,m,112,0.12576924569266187,0.06251555018522305,0.9405012817382813,0.07484467129884789,0.8042569012725914,-0.5859695604343986,0.06487515840361509
14,0.4633333333333334,f,0,0.1262271111382378,0.0625722147623698,0.9403493937174481,0.0,0.0,0.0,1
14,0.4633333333333334,f,1,0.03773838560316298,0.06661757253011066,0.922877536349826,0.0,0.0,0.0,1
14,0.4633333333333334,f,2,0.09295843709309896,0.07031351843939886,0.9143493408203126,0.0,0.0,0.0,1
14,0.4633333333333334,f,3,0.06243630277845595,0.14201886427137583,0.9592514078776045,0.0,0.0,0.0,1
14,0.4633333333333334,m,112,0.12576871888533878,0.06251633494833245,0.9404976647418479,0.07482446823001078,0.8042582492858977,-0.5859707623772444,0.06487089523592163
15,0.5957142857142859,f,0,0.12622836846245664,0.0625711659749349,0.9403443440755211,0.0,0.0,0.0,1
15,0.5957142857142859,f,1,0.037740364922417544,0.06661517401801215,0.922874496799045,0.0,0.0,0.0,1
15,0.5957142857142859,f,2,0.09295933837890623,0.07031199951171874,0.9143454440646701,0.0,0.0,0.0,1
15,0.5957142857142859,f,3,0.0604272331237793,0.14067639634874132,0.9605930528428818,0.0,0.0,0.0,1
15,0.5957142857142859,m,112,0.1257708126768774,0.06251581394429111,0.940491854920679,0.07480645664329423,0.8042543605869378,-0.585979416843238,0.06486170331890563
16,0.7280952380952381,f,0,0.12622721048990887,0.06257315800984703,0.9403493096245659,0.0,0.0,0.0,1
16,0.7280952380952381,f,1,0.03773736690945095,0.066615601433648,0.9228816731770833,0.0,0.0,0.0,1
16,0.7280952380952381,f,2,0.09295682254367402,0.0703133043077257,0.9143497558593751,0.0,0.0,0.0,1
16,0.7280952380952381,f,3,0.05848911683824327,0.1391388512505425,0.961969278971354,0.0,0.0,0.0,1
16,0.7280952380952381,m,112,0.12576849100541093,0.06251774784010285,0.9404984990334023,0.07480125980245426,0.8042468736998348,-0.5859897107033778,0.06486753136800795
17,0.8604761904761904,f,0,0.12622638821072046,0.06257379031711156,0.9403464599609374,0.0,0.0,0.0,1
17,0.8604761904761904,f,1,0.0377363153245714,0.06661561618381077,0.922884388563368,0.0,0.0,0.0,1
17,0.8604761904761904,f,2,0.09295494503445097,0.07031374257405597,0.9143507229275171,0.0,0.0,0.0,1
17,0.8604761904761904,f,3,0.0566967915005154,0.1373566650390625,0.9633158365885418,0.0,0.0,0.0,1
17,0.8604761904761904,m,112,0.12576831210389433,0.06251791187208526,0.9404953563456631,0.07477848963611457,0.8042628656771365,-0.5859735882808842,0.06484114602447079
18,0.9928571428571427,f,0,0.1262253967285156,0.06257548522949219,0.9403414835611982,0.0,0.0,0.0,1
18,0.9928571428571427,f,1,0.03773414374457465,0.06661485697428386,0.922884068467882,0.0,0.0,0.0,1
18,0.9928571428571427,f,2,0.09295230102539061,0.07031488223605688,0.9143466539171006,0.0,0.0,0.0,1
18,0.9928571428571427,f,3,0.05503512725830081,0.1354617964002821,0.9647111056857639,0.0,0.0,0.0,1
18,0.9928571428571427,m,112,0.125767085484096,0.0625196994859345,0.9404911511479597,0.07475109861612443,0.8042607353135001,-0.585981605179126,0.0648267019087471
19,1.1252380952380954,f,0,0.12622481929894652,0.06257454600478664,0.9403430416222774,0.0,0.0,0.0,1
19,1.1252380952380954,f,1,0.0377328740900213,0.06661273493911282,0.9228918900923297,0.0,0.0,0.0,1
19,1.1252380952380954,f,2,0.09295031876997517,0.07031427163788764,0.9143507191051137,0.0,0.0,0.0,1
19,1.1252380952380954,f,3,0.053620475653446076,0.1334712427312677,0.9656886097301137,0.0,0.0,0.0,1
19,1.1252380952380954,m,112,0.12576736652607823,0.06251898964083924,0.9404916269730548,0.07471968114752744,0.8042767053972882,-0.5859665563634253,0.06480081194000635
